event_id,shipment_id,warehouse_id,event_type,event_timestamp,part_id,quantity,status
WMS-00172-2,SH-00172,W-LON,Putaway Completed,2026-06-03T13:23,UT-PUMP-029,22,Completed
WMS-00172-3,SH-00172,W-COV,Stock Adjustment,2026-06-03T15:47,UT-PUMP-029,13,Exception
WMS-00172-4,SH-00172,W-COV,Pick Started,2026-06-03T17:50,UT-PUMP-029,7,Completed
WMS-00173-0,SH-00173,W-COV,ASN Received,2026-06-08T10:07,UT-SENSO-019,18,Exception
WMS-00173-1,SH-00173,W-GLA,Goods Received,2026-06-08T12:08,UT-SENSO-019,12,Open
WMS-00173-2,SH-00173,W-LON,Putaway Completed,2026-06-08T14:27,UT-SENSO-019,18,Completed
WMS-00173-3,SH-00173,W-MAN,Stock Adjustment,2026-06-08T16:25,UT-SENSO-019,17,Completed
WMS-00173-4,SH-00173,W-MAN,Pick Started,2026-06-08T18:53,UT-SENSO-019,22,Completed
WMS-00173-5,SH-00173,W-COV,Pick Completed,2026-06-08T20:12,UT-SENSO-019,24,Exception
WMS-00174-0,SH-00174,W-GLA,ASN Received,2026-06-19T16:13,UT-SENSO-068,24,Exception
WMS-00174-1,SH-00174,W-COV,Goods Received,2026-06-19T18:03,UT-SENSO-068,14,Completed
WMS-00174-2,SH-00174,W-MAN,Putaway Completed,2026-06-19T20:30,UT-SENSO-068,6,Completed
WMS-00174-3,SH-00174,W-LON,Stock Adjustment,2026-06-19T22:50,UT-SENSO-068,6,Exception
WMS-00174-4,SH-00174,W-LON,Pick Started,2026-06-20T00:25,UT-SENSO-068,19,Completed
WMS-00174-5,SH-00174,W-MAN,Pick Completed,2026-06-20T02:53,UT-SENSO-068,12,Completed
WMS-00174-6,SH-00174,W-MAN,Pack Completed,2026-06-20T04:17,UT-SENSO-068,5,Open
WMS-00174-7,SH-00174,W-COV,Shipment Created,2026-06-20T06:46,UT-SENSO-068,24,Exception
WMS-00175-0,SH-00175,W-LON,ASN Received,2026-06-05T18:26,UT-EV-020,2,Exception
WMS-00175-1,SH-00175,W-COV,Goods Received,2026-06-05T20:55,UT-EV-020,9,Exception
WMS-00175-2,SH-00175,W-GLA,Putaway Completed,2026-06-05T22:57,UT-EV-020,9,Exception
WMS-00175-3,SH-00175,W-GLA,Stock Adjustment,2026-06-06T00:26,UT-EV-020,22,Open
WMS-00175-4,SH-00175,W-GLA,Pick Started,2026-06-06T02:05,UT-EV-020,1,Completed
WMS-00175-5,SH-00175,W-LON,Pick Completed,2026-06-06T04:15,UT-EV-020,19,Open
WMS-00175-6,SH-00175,W-MAN,Pack Completed,2026-06-06T06:37,UT-EV-020,14,Exception
WMS-00175-7,SH-00175,W-GLA,Shipment Created,2026-06-06T08:06,UT-EV-020,23,Open
WMS-00176-0,SH-00176,W-GLA,ASN Received,2026-06-20T16:58,UT-VALVE-078,14,Completed
WMS-00176-1,SH-00176,W-LON,Goods Received,2026-06-20T18:54,UT-VALVE-078,9,Open
WMS-00176-2,SH-00176,W-GLA,Putaway Completed,2026-06-20T20:22,UT-VALVE-078,8,Open
WMS-00177-0,SH-00177,W-MAN,ASN Received,2026-06-21T12:37,UT-PIPEW-007,10,Exception
WMS-00177-1,SH-00177,W-GLA,Goods Received,2026-06-21T14:48,UT-PIPEW-007,18,Exception
WMS-00177-2,SH-00177,W-MAN,Putaway Completed,2026-06-21T16:25,UT-PIPEW-007,20,Exception
WMS-00178-0,SH-00178,W-MAN,ASN Received,2026-06-20T18:26,UT-BOILE-026,6,Exception
WMS-00178-1,SH-00178,W-LON,Goods Received,2026-06-20T20:40,UT-BOILE-026,19,Open
WMS-00178-2,SH-00178,W-GLA,Putaway Completed,2026-06-20T22:45,UT-BOILE-026,12,Open
WMS-00178-3,SH-00178,W-LON,Stock Adjustment,2026-06-21T00:23,UT-BOILE-026,12,Completed
WMS-00178-4,SH-00178,W-GLA,Pick Started,2026-06-21T02:34,UT-BOILE-026,12,Completed
WMS-00178-5,SH-00178,W-MAN,Pick Completed,2026-06-21T04:20,UT-BOILE-026,23,Completed
WMS-00178-6,SH-00178,W-MAN,Pack Completed,2026-06-21T06:06,UT-BOILE-026,17,Exception
WMS-00179-0,SH-00179,W-MAN,ASN Received,2026-06-20T11:36,UT-PUMP-069,17,Open
WMS-00179-1,SH-00179,W-MAN,Goods Received,2026-06-20T13:49,UT-PUMP-069,18,Exception
WMS-00179-2,SH-00179,W-GLA,Putaway Completed,2026-06-20T15:55,UT-PUMP-069,1,Exception
WMS-00179-3,SH-00179,W-COV,Stock Adjustment,2026-06-20T17:45,UT-PUMP-069,12,Exception
WMS-00179-4,SH-00179,W-COV,Pick Started,2026-06-20T19:49,UT-PUMP-069,3,Exception
WMS-00180-0,SH-00180,W-LON,ASN Received,2026-06-07T11:48,UT-SENSO-068,4,Exception
WMS-00180-1,SH-00180,W-GLA,Goods Received,2026-06-07T13:01,UT-SENSO-068,20,Completed
WMS-00180-2,SH-00180,W-COV,Putaway Completed,2026-06-07T15:43,UT-SENSO-068,12,Completed
WMS-00180-3,SH-00180,W-MAN,Stock Adjustment,2026-06-07T17:00,UT-SENSO-068,17,Completed
WMS-00180-4,SH-00180,W-COV,Pick Started,2026-06-07T19:20,UT-SENSO-068,13,Open
WMS-00181-0,SH-00181,W-COV,ASN Received,2026-06-03T10:42,UT-EV-073,18,Completed
WMS-00181-1,SH-00181,W-GLA,Goods Received,2026-06-03T12:15,UT-EV-073,12,Completed
WMS-00181-2,SH-00181,W-MAN,Putaway Completed,2026-06-03T14:52,UT-EV-073,16,Completed
WMS-00181-3,SH-00181,W-LON,Stock Adjustment,2026-06-03T16:02,UT-EV-073,12,Completed
WMS-00181-4,SH-00181,W-LON,Pick Started,2026-06-03T18:51,UT-EV-073,22,Exception
WMS-00181-5,SH-00181,W-COV,Pick Completed,2026-06-03T20:54,UT-EV-073,17,Completed
WMS-00182-0,SH-00182,W-COV,ASN Received,2026-06-19T17:34,UT-BOILE-084,1,Completed
WMS-00182-1,SH-00182,W-GLA,Goods Received,2026-06-19T19:24,UT-BOILE-084,7,Open
WMS-00182-2,SH-00182,W-COV,Putaway Completed,2026-06-19T21:52,UT-BOILE-084,22,Open
WMS-00182-3,SH-00182,W-MAN,Stock Adjustment,2026-06-19T23:32,UT-BOILE-084,12,Exception
WMS-00182-4,SH-00182,W-COV,Pick Started,2026-06-20T01:58,UT-BOILE-084,7,Completed
WMS-00182-5,SH-00182,W-LON,Pick Completed,2026-06-20T03:11,UT-BOILE-084,8,Exception
WMS-00182-6,SH-00182,W-GLA,Pack Completed,2026-06-20T05:04,UT-BOILE-084,23,Completed
WMS-00182-7,SH-00182,W-LON,Shipment Created,2026-06-20T07:13,UT-BOILE-084,19,Exception
WMS-00183-0,SH-00183,W-LON,ASN Received,2026-06-07T09:08,UT-VALVE-002,22,Exception
WMS-00183-1,SH-00183,W-MAN,Goods Received,2026-06-07T11:04,UT-VALVE-002,21,Completed
WMS-00183-2,SH-00183,W-COV,Putaway Completed,2026-06-07T13:10,UT-VALVE-002,16,Completed
WMS-00184-0,SH-00184,W-COV,ASN Received,2026-06-09T18:42,UT-PUMP-069,17,Completed
WMS-00184-1,SH-00184,W-MAN,Goods Received,2026-06-09T20:46,UT-PUMP-069,11,Completed
WMS-00184-2,SH-00184,W-COV,Putaway Completed,2026-06-09T22:09,UT-PUMP-069,11,Open
WMS-00184-3,SH-00184,W-MAN,Stock Adjustment,2026-06-10T00:22,UT-PUMP-069,15,Completed
WMS-00184-4,SH-00184,W-COV,Pick Started,2026-06-10T02:25,UT-PUMP-069,13,Completed
WMS-00184-5,SH-00184,W-GLA,Pick Completed,2026-06-10T04:32,UT-PUMP-069,3,Completed
WMS-00185-0,SH-00185,W-LON,ASN Received,2026-06-15T08:18,UT-PUMP-081,22,Exception
WMS-00185-1,SH-00185,W-LON,Goods Received,2026-06-15T10:28,UT-PUMP-081,24,Completed
WMS-00185-2,SH-00185,W-LON,Putaway Completed,2026-06-15T12:39,UT-PUMP-081,9,Open
WMS-00185-3,SH-00185,W-LON,Stock Adjustment,2026-06-15T14:30,UT-PUMP-081,5,Open
WMS-00185-4,SH-00185,W-GLA,Pick Started,2026-06-15T16:14,UT-PUMP-081,5,Open
WMS-00185-5,SH-00185,W-MAN,Pick Completed,2026-06-15T18:24,UT-PUMP-081,9,Completed
WMS-00185-6,SH-00185,W-GLA,Pack Completed,2026-06-15T20:47,UT-PUMP-081,1,Open
WMS-00186-0,SH-00186,W-COV,ASN Received,2026-06-14T16:34,UT-SENSO-019,21,Open
WMS-00186-1,SH-00186,W-GLA,Goods Received,2026-06-14T18:57,UT-SENSO-019,20,Open
WMS-00186-2,SH-00186,W-COV,Putaway Completed,2026-06-14T20:12,UT-SENSO-019,7,Open
WMS-00186-3,SH-00186,W-MAN,Stock Adjustment,2026-06-14T22:42,UT-SENSO-019,13,Exception
WMS-00186-4,SH-00186,W-LON,Pick Started,2026-06-15T00:11,UT-SENSO-019,15,Completed
WMS-00186-5,SH-00186,W-MAN,Pick Completed,2026-06-15T02:24,UT-SENSO-019,19,Exception
WMS-00187-0,SH-00187,W-MAN,ASN Received,2026-06-21T14:57,UT-EV-035,5,Completed
WMS-00187-1,SH-00187,W-LON,Goods Received,2026-06-21T16:07,UT-EV-035,18,Exception
WMS-00187-2,SH-00187,W-LON,Putaway Completed,2026-06-21T18:10,UT-EV-035,18,Exception
WMS-00187-3,SH-00187,W-LON,Stock Adjustment,2026-06-21T20:44,UT-EV-035,9,Exception
WMS-00187-4,SH-00187,W-MAN,Pick Started,2026-06-21T22:07,UT-EV-035,22,Completed
WMS-00187-5,SH-00187,W-LON,Pick Completed,2026-06-22T00:06,UT-EV-035,2,Completed
WMS-00187-6,SH-00187,W-LON,Pack Completed,2026-06-22T02:30,UT-EV-035,13,Open
WMS-00188-0,SH-00188,W-GLA,ASN Received,2026-06-15T17:57,UT-EV-003,6,Completed
WMS-00188-1,SH-00188,W-MAN,Goods Received,2026-06-15T19:44,UT-EV-003,10,Open
WMS-00188-2,SH-00188,W-LON,Putaway Completed,2026-06-15T21:27,UT-EV-003,11,Completed
WMS-00188-3,SH-00188,W-GLA,Stock Adjustment,2026-06-15T23:47,UT-EV-003,22,Open
WMS-00188-4,SH-00188,W-COV,Pick Started,2026-06-16T01:21,UT-EV-003,18,Completed
WMS-00188-5,SH-00188,W-MAN,Pick Completed,2026-06-16T03:55,UT-EV-003,20,Completed
WMS-00189-0,SH-00189,W-COV,ASN Received,2026-06-13T11:47,UT-PUMP-074,11,Exception
WMS-00189-1,SH-00189,W-COV,Goods Received,2026-06-13T13:09,UT-PUMP-074,19,Exception
WMS-00189-2,SH-00189,W-LON,Putaway Completed,2026-06-13T15:40,UT-PUMP-074,11,Exception
WMS-00190-0,SH-00190,W-MAN,ASN Received,2026-06-05T11:44,UT-SENSO-079,4,Exception
WMS-00190-1,SH-00190,W-COV,Goods Received,2026-06-05T13:12,UT-SENSO-079,6,Open
WMS-00190-2,SH-00190,W-MAN,Putaway Completed,2026-06-05T15:10,UT-SENSO-079,13,Exception
WMS-00190-3,SH-00190,W-GLA,Stock Adjustment,2026-06-05T17:38,UT-SENSO-079,14,Exception
WMS-00190-4,SH-00190,W-GLA,Pick Started,2026-06-05T19:13,UT-SENSO-079,14,Open
WMS-00190-5,SH-00190,W-GLA,Pick Completed,2026-06-05T21:47,UT-SENSO-079,8,Exception
WMS-00190-6,SH-00190,W-COV,Pack Completed,2026-06-05T23:41,UT-SENSO-079,22,Open
WMS-00191-0,SH-00191,W-MAN,ASN Received,2026-06-03T15:47,UT-BOILE-021,13,Open
WMS-00191-1,SH-00191,W-COV,Goods Received,2026-06-03T17:55,UT-BOILE-021,5,Open
WMS-00191-2,SH-00191,W-LON,Putaway Completed,2026-06-03T19:55,UT-BOILE-021,21,Completed
WMS-00191-3,SH-00191,W-LON,Stock Adjustment,2026-06-03T21:23,UT-BOILE-021,1,Open
WMS-00192-0,SH-00192,W-GLA,ASN Received,2026-06-07T09:40,UT-EV-023,6,Open
WMS-00192-1,SH-00192,W-GLA,Goods Received,2026-06-07T11:43,UT-EV-023,20,Open
WMS-00192-2,SH-00192,W-COV,Putaway Completed,2026-06-07T13:38,UT-EV-023,5,Exception
WMS-00193-0,SH-00193,W-GLA,ASN Received,2026-06-05T13:04,UT-METER-044,15,Open
WMS-00193-1,SH-00193,W-MAN,Goods Received,2026-06-05T15:50,UT-METER-044,9,Exception
WMS-00193-2,SH-00193,W-MAN,Putaway Completed,2026-06-05T17:23,UT-METER-044,2,Open
WMS-00193-3,SH-00193,W-MAN,Stock Adjustment,2026-06-05T19:14,UT-METER-044,21,Completed
WMS-00193-4,SH-00193,W-GLA,Pick Started,2026-06-05T21:22,UT-METER-044,20,Open
WMS-00193-5,SH-00193,W-MAN,Pick Completed,2026-06-05T23:50,UT-METER-044,9,Open
WMS-00194-0,SH-00194,W-MAN,ASN Received,2026-06-07T18:37,UT-PIPEW-041,5,Open
WMS-00194-1,SH-00194,W-COV,Goods Received,2026-06-07T20:07,UT-PIPEW-041,2,Open
WMS-00194-2,SH-00194,W-LON,Putaway Completed,2026-06-07T22:23,UT-PIPEW-041,5,Open
WMS-00194-3,SH-00194,W-LON,Stock Adjustment,2026-06-08T00:35,UT-PIPEW-041,1,Exception
WMS-00194-4,SH-00194,W-LON,Pick Started,2026-06-08T02:41,UT-PIPEW-041,11,Open
WMS-00195-0,SH-00195,W-MAN,ASN Received,2026-06-21T12:15,UT-BOILE-042,2,Exception
WMS-00195-1,SH-00195,W-COV,Goods Received,2026-06-21T14:03,UT-BOILE-042,21,Exception
WMS-00195-2,SH-00195,W-MAN,Putaway Completed,2026-06-21T16:30,UT-BOILE-042,2,Completed
WMS-00195-3,SH-00195,W-MAN,Stock Adjustment,2026-06-21T18:48,UT-BOILE-042,8,Completed
WMS-00195-4,SH-00195,W-MAN,Pick Started,2026-06-21T20:32,UT-BOILE-042,11,Open
WMS-00196-0,SH-00196,W-MAN,ASN Received,2026-06-01T16:20,UT-EV-082,9,Open
WMS-00196-1,SH-00196,W-COV,Goods Received,2026-06-01T18:41,UT-EV-082,10,Open
WMS-00196-2,SH-00196,W-COV,Putaway Completed,2026-06-01T20:28,UT-EV-082,20,Exception
WMS-00196-3,SH-00196,W-LON,Stock Adjustment,2026-06-01T22:13,UT-EV-082,6,Completed
WMS-00196-4,SH-00196,W-COV,Pick Started,2026-06-02T00:24,UT-EV-082,4,Exception
WMS-00197-0,SH-00197,W-GLA,ASN Received,2026-06-07T17:59,UT-BOILE-026,1,Open
WMS-00197-1,SH-00197,W-LON,Goods Received,2026-06-07T19:24,UT-BOILE-026,24,Exception
WMS-00197-2,SH-00197,W-MAN,Putaway Completed,2026-06-07T21:06,UT-BOILE-026,2,Open
WMS-00198-0,SH-00198,W-LON,ASN Received,2026-06-12T09:01,UT-PIPEW-083,2,Open
WMS-00198-1,SH-00198,W-LON,Goods Received,2026-06-12T11:53,UT-PIPEW-083,15,Open
WMS-00198-2,SH-00198,W-MAN,Putaway Completed,2026-06-12T13:00,UT-PIPEW-083,19,Completed
WMS-00198-3,SH-00198,W-COV,Stock Adjustment,2026-06-12T15:49,UT-PIPEW-083,9,Exception
WMS-00198-4,SH-00198,W-GLA,Pick Started,2026-06-12T17:46,UT-PIPEW-083,16,Completed
WMS-00198-5,SH-00198,W-GLA,Pick Completed,2026-06-12T19:01,UT-PIPEW-083,22,Open
WMS-00198-6,SH-00198,W-MAN,Pack Completed,2026-06-12T21:15,UT-PIPEW-083,23,Open
WMS-00198-7,SH-00198,W-COV,Shipment Created,2026-06-12T23:41,UT-PIPEW-083,2,Exception
WMS-00199-0,SH-00199,W-GLA,ASN Received,2026-06-08T08:32,UT-SENSO-072,21,Completed
WMS-00199-1,SH-00199,W-GLA,Goods Received,2026-06-08T10:34,UT-SENSO-072,21,Exception
WMS-00199-2,SH-00199,W-MAN,Putaway Completed,2026-06-08T12:54,UT-SENSO-072,19,Completed
WMS-00200-0,SH-00200,W-MAN,ASN Received,2026-06-14T09:34,UT-EV-089,21,Completed
WMS-00200-1,SH-00200,W-MAN,Goods Received,2026-06-14T11:01,UT-EV-089,1,Completed
WMS-00200-2,SH-00200,W-GLA,Putaway Completed,2026-06-14T13:07,UT-EV-089,7,Completed
WMS-00200-3,SH-00200,W-COV,Stock Adjustment,2026-06-14T15:04,UT-EV-089,9,Open
WMS-00200-4,SH-00200,W-COV,Pick Started,2026-06-14T17:27,UT-EV-089,12,Exception
WMS-00201-0,SH-00201,W-GLA,ASN Received,2026-06-11T14:19,UT-VALVE-002,18,Exception
WMS-00201-1,SH-00201,W-LON,Goods Received,2026-06-11T16:13,UT-VALVE-002,20,Open
WMS-00201-2,SH-00201,W-COV,Putaway Completed,2026-06-11T18:00,UT-VALVE-002,22,Completed
WMS-00202-0,SH-00202,W-GLA,ASN Received,2026-06-15T09:55,UT-METER-087,22,Exception
WMS-00202-1,SH-00202,W-LON,Goods Received,2026-06-15T11:14,UT-METER-087,23,Open
WMS-00202-2,SH-00202,W-COV,Putaway Completed,2026-06-15T13:06,UT-METER-087,6,Completed
WMS-00202-3,SH-00202,W-MAN,Stock Adjustment,2026-06-15T15:47,UT-METER-087,20,Exception
WMS-00203-0,SH-00203,W-MAN,ASN Received,2026-06-14T08:09,UT-BOILE-057,10,Completed
WMS-00203-1,SH-00203,W-LON,Goods Received,2026-06-14T10:00,UT-BOILE-057,12,Completed
WMS-00203-2,SH-00203,W-COV,Putaway Completed,2026-06-14T12:07,UT-BOILE-057,17,Exception
WMS-00203-3,SH-00203,W-GLA,Stock Adjustment,2026-06-14T14:37,UT-BOILE-057,17,Completed
WMS-00204-0,SH-00204,W-MAN,ASN Received,2026-06-16T11:47,UT-PUMP-018,5,Open
WMS-00204-1,SH-00204,W-LON,Goods Received,2026-06-16T13:41,UT-PUMP-018,21,Completed
WMS-00204-2,SH-00204,W-MAN,Putaway Completed,2026-06-16T15:38,UT-PUMP-018,17,Open
WMS-00204-3,SH-00204,W-LON,Stock Adjustment,2026-06-16T17:49,UT-PUMP-018,3,Open
WMS-00204-4,SH-00204,W-COV,Pick Started,2026-06-16T19:26,UT-PUMP-018,3,Exception
WMS-00204-5,SH-00204,W-COV,Pick Completed,2026-06-16T21:45,UT-PUMP-018,5,Exception
WMS-00204-6,SH-00204,W-COV,Pack Completed,2026-06-16T23:23,UT-PUMP-018,9,Open
WMS-00205-0,SH-00205,W-MAN,ASN Received,2026-06-10T16:51,UT-SENSO-060,23,Open
WMS-00205-1,SH-00205,W-MAN,Goods Received,2026-06-10T18:43,UT-SENSO-060,22,Open
WMS-00205-2,SH-00205,W-GLA,Putaway Completed,2026-06-10T20:13,UT-SENSO-060,15,Exception
WMS-00205-3,SH-00205,W-MAN,Stock Adjustment,2026-06-10T22:07,UT-SENSO-060,24,Exception
WMS-00205-4,SH-00205,W-GLA,Pick Started,2026-06-11T00:40,UT-SENSO-060,8,Completed
WMS-00205-5,SH-00205,W-GLA,Pick Completed,2026-06-11T02:11,UT-SENSO-060,21,Open
WMS-00205-6,SH-00205,W-GLA,Pack Completed,2026-06-11T04:15,UT-SENSO-060,13,Open
WMS-00206-0,SH-00206,W-COV,ASN Received,2026-06-18T13:17,UT-EV-035,4,Exception
WMS-00206-1,SH-00206,W-GLA,Goods Received,2026-06-18T15:08,UT-EV-035,4,Exception
WMS-00206-2,SH-00206,W-LON,Putaway Completed,2026-06-18T17:13,UT-EV-035,2,Exception
WMS-00207-0,SH-00207,W-COV,ASN Received,2026-06-11T17:15,UT-EV-008,22,Open
WMS-00207-1,SH-00207,W-LON,Goods Received,2026-06-11T19:37,UT-EV-008,20,Open
WMS-00207-2,SH-00207,W-LON,Putaway Completed,2026-06-11T21:13,UT-EV-008,8,Completed
WMS-00208-0,SH-00208,W-MAN,ASN Received,2026-06-15T10:41,UT-SENSO-053,23,Completed
WMS-00208-1,SH-00208,W-LON,Goods Received,2026-06-15T12:45,UT-SENSO-053,1,Open
WMS-00208-2,SH-00208,W-GLA,Putaway Completed,2026-06-15T14:23,UT-SENSO-053,13,Completed
WMS-00209-0,SH-00209,W-GLA,ASN Received,2026-06-14T09:10,UT-SENSO-056,17,Completed
WMS-00209-1,SH-00209,W-MAN,Goods Received,2026-06-14T11:55,UT-SENSO-056,3,Exception
WMS-00209-2,SH-00209,W-COV,Putaway Completed,2026-06-14T13:36,UT-SENSO-056,21,Exception
WMS-00209-3,SH-00209,W-MAN,Stock Adjustment,2026-06-14T15:18,UT-SENSO-056,18,Open
WMS-00209-4,SH-00209,W-LON,Pick Started,2026-06-14T17:57,UT-SENSO-056,6,Completed
WMS-00209-5,SH-00209,W-COV,Pick Completed,2026-06-14T19:51,UT-SENSO-056,7,Exception
WMS-00210-0,SH-00210,W-MAN,ASN Received,2026-06-09T10:10,UT-EV-010,21,Exception
WMS-00210-1,SH-00210,W-COV,Goods Received,2026-06-09T12:04,UT-EV-010,13,Completed
WMS-00210-2,SH-00210,W-COV,Putaway Completed,2026-06-09T14:18,UT-EV-010,15,Exception
WMS-00210-3,SH-00210,W-LON,Stock Adjustment,2026-06-09T16:43,UT-EV-010,13,Exception
WMS-00210-4,SH-00210,W-LON,Pick Started,2026-06-09T18:56,UT-EV-010,17,Open
WMS-00210-5,SH-00210,W-GLA,Pick Completed,2026-06-09T20:50,UT-EV-010,20,Exception
WMS-00210-6,SH-00210,W-LON,Pack Completed,2026-06-09T22:48,UT-EV-010,9,Exception
WMS-00210-7,SH-00210,W-LON,Shipment Created,2026-06-10T00:10,UT-EV-010,17,Open
WMS-00211-0,SH-00211,W-MAN,ASN Received,2026-06-20T13:09,UT-BOILE-005,21,Completed
WMS-00211-1,SH-00211,W-GLA,Goods Received,2026-06-20T15:23,UT-BOILE-005,2,Open
WMS-00211-2,SH-00211,W-LON,Putaway Completed,2026-06-20T17:58,UT-BOILE-005,13,Exception
WMS-00212-0,SH-00212,W-COV,ASN Received,2026-06-12T16:09,UT-EV-010,13,Open
WMS-00212-1,SH-00212,W-LON,Goods Received,2026-06-12T18:46,UT-EV-010,24,Exception
WMS-00212-2,SH-00212,W-GLA,Putaway Completed,2026-06-12T20:09,UT-EV-010,5,Completed
WMS-00212-3,SH-00212,W-COV,Stock Adjustment,2026-06-12T22:39,UT-EV-010,13,Open
WMS-00212-4,SH-00212,W-LON,Pick Started,2026-06-13T00:14,UT-EV-010,2,Completed
WMS-00212-5,SH-00212,W-GLA,Pick Completed,2026-06-13T02:00,UT-EV-010,5,Completed
WMS-00212-6,SH-00212,W-LON,Pack Completed,2026-06-13T04:36,UT-EV-010,7,Open
WMS-00212-7,SH-00212,W-MAN,Shipment Created,2026-06-13T06:27,UT-EV-010,18,Exception
WMS-00213-0,SH-00213,W-GLA,ASN Received,2026-06-06T08:51,UT-EV-027,9,Completed
WMS-00213-1,SH-00213,W-MAN,Goods Received,2026-06-06T10:35,UT-EV-027,8,Completed
WMS-00213-2,SH-00213,W-MAN,Putaway Completed,2026-06-06T12:29,UT-EV-027,5,Completed
WMS-00214-0,SH-00214,W-GLA,ASN Received,2026-06-14T14:37,UT-SENSO-070,13,Completed
WMS-00214-1,SH-00214,W-COV,Goods Received,2026-06-14T16:05,UT-SENSO-070,3,Exception
WMS-00214-2,SH-00214,W-COV,Putaway Completed,2026-06-14T18:09,UT-SENSO-070,18,Open
WMS-00214-3,SH-00214,W-LON,Stock Adjustment,2026-06-14T20:57,UT-SENSO-070,3,Exception
WMS-00214-4,SH-00214,W-MAN,Pick Started,2026-06-14T22:03,UT-SENSO-070,1,Open
WMS-00214-5,SH-00214,W-MAN,Pick Completed,2026-06-15T00:02,UT-SENSO-070,5,Open
WMS-00214-6,SH-00214,W-GLA,Pack Completed,2026-06-15T02:43,UT-SENSO-070,22,Exception
WMS-00215-0,SH-00215,W-GLA,ASN Received,2026-06-02T10:18,UT-SENSO-086,21,Exception
WMS-00215-1,SH-00215,W-LON,Goods Received,2026-06-02T12:26,UT-SENSO-086,8,Open
WMS-00215-2,SH-00215,W-GLA,Putaway Completed,2026-06-02T14:13,UT-SENSO-086,8,Open
WMS-00215-3,SH-00215,W-MAN,Stock Adjustment,2026-06-02T16:45,UT-SENSO-086,5,Completed
WMS-00215-4,SH-00215,W-COV,Pick Started,2026-06-02T18:03,UT-SENSO-086,19,Completed
WMS-00215-5,SH-00215,W-MAN,Pick Completed,2026-06-02T20:06,UT-SENSO-086,15,Completed
WMS-00215-6,SH-00215,W-MAN,Pack Completed,2026-06-02T22:46,UT-SENSO-086,3,Open
WMS-00216-0,SH-00216,W-GLA,ASN Received,2026-06-16T14:09,UT-EV-089,2,Completed
WMS-00216-1,SH-00216,W-MAN,Goods Received,2026-06-16T16:32,UT-EV-089,20,Open
WMS-00216-2,SH-00216,W-GLA,Putaway Completed,2026-06-16T18:58,UT-EV-089,7,Exception
WMS-00216-3,SH-00216,W-MAN,Stock Adjustment,2026-06-16T20:26,UT-EV-089,2,Completed
WMS-00216-4,SH-00216,W-GLA,Pick Started,2026-06-16T22:45,UT-EV-089,11,Exception
WMS-00216-5,SH-00216,W-GLA,Pick Completed,2026-06-17T00:21,UT-EV-089,1,Completed
WMS-00217-0,SH-00217,W-MAN,ASN Received,2026-06-05T13:02,UT-VALVE-065,8,Open
WMS-00217-1,SH-00217,W-MAN,Goods Received,2026-06-05T15:25,UT-VALVE-065,1,Open
WMS-00217-2,SH-00217,W-COV,Putaway Completed,2026-06-05T17:04,UT-VALVE-065,9,Exception
WMS-00218-0,SH-00218,W-COV,ASN Received,2026-06-21T12:48,UT-METER-054,10,Open
WMS-00218-1,SH-00218,W-COV,Goods Received,2026-06-21T14:04,UT-METER-054,5,Completed
WMS-00218-2,SH-00218,W-COV,Putaway Completed,2026-06-21T16:15,UT-METER-054,3,Open
WMS-00218-3,SH-00218,W-MAN,Stock Adjustment,2026-06-21T18:07,UT-METER-054,15,Open
WMS-00218-4,SH-00218,W-COV,Pick Started,2026-06-21T20:32,UT-METER-054,18,Open
WMS-00219-0,SH-00219,W-LON,ASN Received,2026-06-03T13:35,UT-VALVE-016,15,Open
WMS-00219-1,SH-00219,W-GLA,Goods Received,2026-06-03T15:41,UT-VALVE-016,12,Completed
WMS-00219-2,SH-00219,W-COV,Putaway Completed,2026-06-03T17:02,UT-VALVE-016,15,Completed
WMS-00219-3,SH-00219,W-COV,Stock Adjustment,2026-06-03T19:36,UT-VALVE-016,12,Completed
WMS-00219-4,SH-00219,W-GLA,Pick Started,2026-06-03T21:41,UT-VALVE-016,11,Open
WMS-00219-5,SH-00219,W-COV,Pick Completed,2026-06-03T23:20,UT-VALVE-016,15,Completed
WMS-00219-6,SH-00219,W-MAN,Pack Completed,2026-06-04T01:53,UT-VALVE-016,4,Exception
WMS-00219-7,SH-00219,W-COV,Shipment Created,2026-06-04T03:37,UT-VALVE-016,5,Open
WMS-00220-0,SH-00220,W-COV,ASN Received,2026-06-04T17:06,UT-PUMP-071,9,Open
WMS-00220-1,SH-00220,W-GLA,Goods Received,2026-06-04T19:56,UT-PUMP-071,4,Completed
WMS-00220-2,SH-00220,W-MAN,Putaway Completed,2026-06-04T21:37,UT-PUMP-071,3,Completed
WMS-00220-3,SH-00220,W-COV,Stock Adjustment,2026-06-04T23:17,UT-PUMP-071,10,Exception
WMS-00220-4,SH-00220,W-COV,Pick Started,2026-06-05T01:51,UT-PUMP-071,23,Exception
WMS-00221-0,SH-00221,W-MAN,ASN Received,2026-06-18T18:46,UT-EV-089,23,Completed
WMS-00221-1,SH-00221,W-MAN,Goods Received,2026-06-18T20:47,UT-EV-089,22,Exception
WMS-00221-2,SH-00221,W-MAN,Putaway Completed,2026-06-18T22:26,UT-EV-089,1,Exception
